,bact_name,Nortriptyline,NHQ,Indole-2-carboxylic acid,MLS000736964-01!,PQS/HQNO,2-Heptyl-4-hydroxyquinoline N-oxide,19-Norepiandrosterone,16.beta.-Hydroxyfurazabol,"(2S,3S)-(-)-3-Phenylglycidol",MLS001401453-01!ZOLPIDEM TARTRATE,MLS000737174-01!,"1(6H)-Pyridazinebutanoic acid, 6-imino-3-(4-methoxyphenyl)-",3-Phenoxypropionic acid,4-(1-Piperazinyl)-1H-indole, Lyso-Sphingomyelin ,"2-Methylamino-1-(3,4-methylenedioxyphenyl)propan-1-one",Gliotoxin,3-(2-Hydroxyethyl)indole,Rha-Rha-C10-C10 (M+H),Massbank:FIO00114 Harman,Phenazine-1-carboxylic Acid,2-Hydroxy-7-methylquinoline-3-carbaldehyde, 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine ,PC(0:0/18:0);  C26H55N1O7P1, Sertraline ,Norbolethone,Pyochelin,2-Hydroxy-6-methylquinoline-3-carbaldehyde,"NCGC00380742-01_C22H25N3O3_9-Methoxy-12-(2-methyl-1-propen-1-yl)-1,2,3,5a,6,11,12,14a-octahydro-5H,14H-pyrrolo[1'',2'':4',5']pyrazino[1',2':1,6]pyrido[3,4-b]indole-5,14-dione",L-Tryptophan, Lyso-PC(16:0) ,"NCGC00385669-01!(E)-3-(acetyloxymethyl)-5-(2-formyl-4-hydroxy-5,5,8a-trimethyl-1,4,4a,6,7,8-hexahydronaphthalen-1-yl)pent-2-enoic acid","1H-Indole-3-carboxylic acid, 1-(cyclohexylmethyl)-",L-Tryptophanamide,Coproporphyrin I, Palmitoylcarnitine , DL-Indole-3-lactic acid , Dibutyl phthalate ,Aztreonam,"C9:db-PQS, C9:DB-NQNO",1-O-Octadecyl-sn-glyceryl-3-phosphorylcholine,Azithromycin,Tyr-Trp, 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine ,4-(p-Methoxyphenyl)-2-butanone,"NCGC00169614-02_C24H21N5O4_(1S,3S,12S,14R,27S)-12-Hydroxy-1,3-dimethyl-2,5,15,23,25-pentaazaheptacyclo[12.10.2.1~2,5~.0~6,11~.0~12,27~.0~15,24~.0~17,22~]heptacosa-6,8,10,17,19,21,23-heptaene-4,16,26-trione",PC(20:0/20:4);  C48H89N1O8P1," 1,2-Diarachidonoyl-sn-glycero-3-phosphocholine ","Massbank:UF408702 Sulfamethoxazole|4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide",cis-Vaccenic acid," Inosine, 2'-deoxy- ","NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate", Tris(2-butoxyethyl) phosphate , Harmane ," 1-Octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine ", 1-Octadecyl-sn-glycero-3-phosphocholine , 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine , Abrine , Azithromycin , 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine ,Ivacaftor,Eicosanoids_12-oxoETE_C20H30O3,(-)-Riboflavin,"5S-Hydroxy-6E,8Z,11Z-eicosatrienoic acid", 1-Behenoyl-2-hydroxy-sn-glycero-3-phosphocholine , Phe-Pro ,"10E,12Z-octadecadienoic acid",1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,DescladinoseAzithromycin,SM(d18:1/25:0);  C48H98N2O6P1,Octocrylene,.gamma.-Phenyl-.gamma.-butyrolactone, Glu-Phe ,7-Oxocholesterol, 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine ,"2,3-Methylenedioxymethcathinone","1,2-Dimethoxy-4-(2-propenyl)benzene",PC(18:1/20:5);  C46H81N1O8P1,"NCGC00385811-01!6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole", N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine ,3-Hydroxymethylmefenamic acid,1-O-Hexadecyl-2-O-acetyl-sn-glyceryl-3-phosphorylcholine,NHQ_C9:db," 1,2-Diheptadecanoyl-sn-glycero-3-phosphocholine ","1,2-dioleoyl-sn-glycero-3-phosphatidylcholine",Gly-Phe, Sulfadimethoxine , Coproporphyrin I ,NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid, 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine , Ethenzamide ,PC(O-18:0/18:1);  C44H89N1O7P1,N-(3-(Aminomethyl)benzyl)acetamidine,MLS000777209-01!phenazine-1-carboxylic acid,Massbank:FIO00571 Caffeine,2-(4-Acetylpyridin-2-yl)benzonitrile," 1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine ",D-erythro-C18-Sphingosine, PAF C-16 , 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine ,"2,6-Di-tert-butyl-4-hydroxymethylphenol", 1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine , 1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine ,"NCGC00385199-01!2-[3,4-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]phenyl]-5,7-dihydroxychromen-4-one",19-Hydroxycholesterol,Putative Contaminant,NCGC00180497-02!,1-Eicosatrienoyl-sn-glycero-3-phosphoethanolamine,Lumisterol 3,1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol), 1-Myristoyl-sn-glycero-3-phosphocholine ,LysoPAF, 3-Indoleacetic acid , 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine ,GalNAcbeta1-3Galalpha1-3Galbeta1-4Glcbeta-Cer(d18:1/16:0), 1-Myristoyl-2-stearoyl-sn-glycero-3-phosphocholine ,PC(16:0/18:0);  C42H85N1O8P1,2-Hydroxyphenethyl alcohol,PC(16:0/20:1);  C44H87N1O8P1, 1-Hexadecanoyl-sn-glycero-3-phosphocholine , 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine ,Guanosine, 1-Linoleoylglycerol ,MLS001332469-01!D-Sphingosine123-78-4,SM(d18:2/16:0);  C39H78N2O6P1,Ethyl 4-hydroxyquinoline-2-carboxylate,PC(18:1/22:4);  C48H87N1O8P1,18:1(2S-OH) Ceramide,"Massbank:EA019911 Trimethoprim|2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",SM(d19:1/24:0);  C48H98N2O6P1, D-erythro-C18-Sphingosine ,HHQ,2-(9H-Xanthen-9-yl)-malonic acid,PC(15:0/16:0);  C39H79N1O8P1,Massbank:PR040237 4-Methoxycinnamic acid|3-(4-methoxyphenyl)prop-2-enoic acid,UHQ (mixed MS2 C11:db:UHQ),C11:DB UHQ aka  2-undecenyl-quinoloin-4(1H)-one position of double bond unknown,1-Hexadecyl-sn-glycero-3-phosphocholine,C17-Sphinganine,PC(O-18:1/20:4);  C46H85N1O7P1,PC(17:0/18:1);  C43H85N1O8P1,phenylethylamide 359,Verruculogen,PC(O-16:0/O-16:0);  C40H85N1O6P1
60,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera; s__mobilis,0.0043050833,-0.030420566,-0.025065867,-0.00685884,-0.023865974,0.022518985,-0.020965971,0.025173875,-0.03169769,-0.007513321,0.0109533835,-0.017159913,-0.008625902,0.031790677,-0.011733587,0.0110337315,-0.013082756,-0.042843428,0.025056146,-0.008917275,-0.019611662,-0.015095435,-0.018573407,0.030716978,-0.018138696,0.015421246,0.014098241,-0.009060876,-0.0065860753,0.015443862,-0.00111629,-0.009409017,-0.0043944228,0.0015062127,0.022090623,-0.020069333,0.004183861,0.0013796507,-0.014124878,-0.010459466,0.004893471,-0.015473753,-0.00034059634,0.0058652307,0.021427715,-0.02951738,0.010115273,0.0093526635,-0.00718742,-0.00050634885,0.014887316,-0.006488918,0.011827055,-0.011223086,0.022333339,0.01954041,-0.0004452934,-0.012153352,-0.006243842,0.023426501,0.0031110644,0.01839543,0.027259016,0.0044131754,-0.018778153,-0.015136102,0.013604116,0.021037143,0.044047493,0.031476963,-0.0060862224,-0.0040256567,0.0130424155,0.000606426,0.019367171,-0.014233141,-0.044272725,0.009366399,0.028654678,-0.003465743,-0.01132401,0.02333938,0.00041312596,0.0012050332,-0.01570302,0.0064955796,-0.038990423,0.0013372726,0.0016934336,0.0053791297,-0.016839039,0.023319451,0.002179194,0.028447576,-0.049108233,-0.049526572,-0.0026906973,0.026246281,0.005082432,0.0029555499,0.002162554,-0.012359375,0.0005783482,-0.002324097,0.012141814,-0.0043866937,-0.025723698,0.008182181,0.0027215192,0.029954031,-0.0183225,-0.004096796,-0.04992221,-0.0022978191,-0.0033343784,-0.008795799,0.021207657,0.020302128,0.018469388,0.0009815518,0.000885058,-0.026253607,0.022335995,0.034948412,0.010916548,-0.04226291,0.020273589,0.013224166,-0.031018173,0.00791973,0.014709627,-0.024628391,0.0073194737,0.0014684313,-0.008289154,0.013352979,0.005521174,-0.013089664,-0.025493419,0.016197298,0.0032507274,-0.0043192767,-0.03028666,0.010864641
61,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Eikenella; s__,-0.0060126074,0.037043873,-0.008062053,-0.0076516503,-0.011604663,0.0015053492,-0.00014461883,0.10112195,0.03402053,-0.03989745,-0.009345257,0.008847595,-0.035930954,-0.01844951,-0.017186916,0.027667385,-0.03134359,0.0046452777,0.026095679,-0.019329855,-0.0070443754,-0.00494825,0.008780925,0.030636117,-0.015927268,0.018939346,-0.066019,0.003196217,0.0029050848,-0.03003014,0.010031963,-0.009147206,-0.0009786908,-0.05240395,-0.0010458181,-0.032682877,-0.016159793,0.020969816,-0.029672394,-0.017637232,0.016495392,0.023337929,-0.032286763,0.028118562,0.002195209,0.00901498,-0.052947804,-0.034583174,0.00016858423,-0.0099902535,-0.0593383,0.011912717,-0.01997314,-0.062225617,-0.006816889,-0.004631785,0.0063319565,-0.027662447,-0.055669647,0.013506386,-0.0075914925,0.014703599,0.02350819,0.032088865,0.052928213,0.009981537,0.025442028,0.031623706,-0.03530534,0.034872774,0.016583333,-0.0072590862,-0.05009099,0.002228874,0.04313498,-0.004851955,-0.006475553,-0.023465946,-0.008386625,0.05971321,0.017376352,0.03360041,0.025237916,0.00901729,-0.0014955519,-0.032975025,-0.04755427,-0.03495264,0.013233508,0.016998125,-0.012765213,0.019216437,0.02880501,0.018107697,-0.004563337,-0.010767289,-0.022191064,0.025038004,0.010457028,-0.0069241542,0.015780864,0.011170322,0.022248788,-0.0039199255,0.015753472,0.025510438,0.034061264,0.012574384,-0.006925694,0.025405252,0.0077481098,0.0012197437,0.08263967,-0.008598557,0.0035448475,0.0069359625,-0.023882693,-0.020832282,-0.009456184,0.0017620994,-0.012434601,-0.015778573,-0.010026421,0.015520039,0.017979974,0.01393181,-0.04194756,-0.027315717,0.04216458,-0.027604412,0.0054014544,0.0011511482,-0.002705188,-0.009728911,0.013028676,0.008117857,0.0017643496,-0.016738994,0.029954674,0.02245324,-0.033884503,0.0064873146,0.027492799,-0.028276183
62,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria,0.01441442,0.029643709,0.022944607,0.012268746,0.020307474,0.019659534,0.02169311,0.013134097,0.007387289,-0.06020033,-0.012711713,0.044366412,-0.05521873,-0.08829978,0.026655646,0.12090737,-0.057169557,-0.0034705817,0.042926103,-0.04633451,0.024071807,0.10826693,0.0082534235,0.014640953,0.10172752,0.08689007,0.0854079,-0.054072544,-0.030746851,-0.03171537,-0.051437408,-0.057896636,0.026462495,0.02265614,0.10314614,0.08992358,-0.044956032,0.06710084,-0.0151375905,-0.012843146,-0.104308106,-0.07641294,-0.065435655,-0.030068196,0.0670537,-0.004691648,-0.065794475,-0.027804904,-0.00073484966,-0.05726476,-0.0073783887,0.07212615,-0.06853135,0.009829514,-0.03574531,-0.038337633,-0.011035103,-0.0751927,-0.034557626,-0.03837225,0.038323183,-0.032633163,-0.03375779,0.03469782,-0.065143764,-0.05246325,0.041625142,-0.032799672,-0.09250267,0.0053469553,-0.086505085,0.0035898623,0.029595962,-0.04597296,-0.0053923116,0.09883966,0.028383477,-0.025706373,0.0549603,0.0026243394,-0.039830822,-0.045058366,0.058749624,0.0417997,-0.052416652,0.018970564,0.012683258,0.10080134,0.044647,0.0045655044,0.08897877,-0.034592856,-0.031699825,0.018920181,0.11672213,-0.019516828,-0.041643932,-0.09671319,-0.12866952,-0.007258954,0.10978531,0.08584604,0.06955536,0.070596136,-0.011240533,0.05691497,-0.052597355,-0.05395329,0.035889734,-0.0109105585,0.12450784,0.0036080843,0.077395245,-0.031060217,0.0105372,-0.03374007,-0.052420486,-0.025296234,0.038934857,0.0058212574,0.00081876555,-0.059104472,-0.023953998,-0.016423019,-0.07248152,-0.012065691,0.002660601,-0.079805546,-0.022198066,0.012745921,-0.035289086,-0.015913215,-0.002194421,-0.013590607,0.019369949,0.060208477,0.032103263,-0.016391663,0.010115635,-0.026926722,-0.06058826,-0.04606434,0.089377776,-0.11826866
63,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Azospira; s__,0.048463617,0.018079868,0.024531825,0.04779625,0.030672016,0.040972997,0.039828375,0.0064232238,-0.047652666,-0.032868065,0.037747186,-0.012757662,-0.03204833,-0.038619276,0.014479472,0.025328483,-0.032581255,0.021994801,0.027469309,-0.041115694,0.010902944,-0.02903905,0.036390197,-0.0169885,0.014730862,0.034854997,-5.420357e-05,-0.0064976104,-0.065831214,0.039182283,-0.07517878,-0.067508794,0.016627433,0.05063423,0.020349646,0.06002082,-0.041059636,0.01315179,0.018650904,0.026968861,-0.05189298,-0.023152031,-0.029122088,0.06581162,0.06779615,0.0051604677,-0.003067026,-0.02288144,0.03816984,-0.057096653,-0.012365423,0.014259062,-0.008644362,0.005750582,0.0074122245,-0.031146755,-0.059212457,-0.05377312,-0.05801833,0.0051187826,0.05114098,0.005155518,0.005719514,0.020320775,-0.033711422,0.00939613,-0.012942382,-0.04730739,-0.03650334,0.01096889,0.00044408898,0.07337634,-0.027744228,-0.06284115,-0.026759557,0.0017676976,0.005518294,-0.019189022,0.008953611,-0.052717112,0.03021093,-0.04297219,0.039418984,0.01768774,-0.051162325,0.018594688,0.028651265,-0.04124279,-0.043802205,-0.0011636611,-0.037731994,-0.029524727,0.011604233,-0.008651237,-0.0108846715,-0.0005379414,0.060714625,-0.024106232,-0.04029036,-0.005034784,0.06572143,0.014647191,-0.0029664796,-0.017241992,-0.054330718,0.02885092,0.019826462,-0.015382802,0.011832329,-0.036615387,0.05022515,0.062620625,-0.016900685,-0.022484295,0.055954024,-0.02905157,-0.036322873,-0.03658159,-0.04189158,-0.06774782,-0.062788196,-0.018705381,0.022980519,-0.0021096743,-0.0336283,0.030318907,-0.0051963273,-0.021958992,0.02092586,-0.037405554,-0.014426496,0.033911992,-0.013732452,-0.04934031,0.057540584,0.017033694,0.011175678,-0.04507078,0.07039133,0.018203424,0.0014966025,-0.057450768,0.032191887,0.0024080581
64,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__,-0.023819633,-0.029177114,-0.023158599,-0.024246505,-0.029733663,-0.03876834,-0.0026788223,0.0037040648,0.043611117,0.04191143,0.0012658371,-0.042608485,0.044391565,0.021128535,-0.0010351518,-0.022173328,0.04198274,0.0030624282,-0.016790086,0.034617487,-0.0056068157,0.03051339,0.03382461,-0.0518894,-0.023930812,-0.07787688,-0.038580943,0.0041286554,0.08608175,-0.0104958005,0.034226354,0.08102843,-0.05711041,0.004898998,-0.06360291,0.03492449,0.029443104,-0.038331483,0.031269647,-0.01407602,0.027116314,-0.028269425,0.024209175,-0.026379421,-0.0044043264,0.007713299,-0.011234368,-0.0008810532,-0.06734474,0.043714646,-0.018370848,-0.009357415,0.0064356695,0.0074406886,0.02848485,-0.028584307,0.016586263,0.011064717,-0.004216023,0.0037427854,-0.006016421,-0.008103978,-0.06186902,-0.058750533,0.061673176,0.034851164,-0.027548878,0.005524863,-0.029631164,-0.023024382,0.00018851832,-0.016153755,-0.012979106,0.064308256,0.030626612,0.018348671,-0.03160022,0.014916677,0.008756192,0.054189477,0.03383101,-0.027300777,0.038898602,-0.023899116,0.051611856,-0.048047327,-0.012093726,0.041553736,-0.029964555,0.01670506,0.08325928,0.031194951,0.008713925,-0.0049472703,0.067837894,0.051212657,-0.009462825,0.008189756,0.00047031633,-0.004860754,-0.021541663,-0.019876126,0.009642965,0.07625041,0.014458258,-0.04301233,0.0032408738,0.022092247,-0.038691197,-0.01932617,-0.000787968,-0.04441988,0.026687903,0.024287885,0.016464453,0.016793316,0.00689623,-0.012371316,0.040255874,0.003966332,-0.001525518,0.025575168,-0.0030672876,-0.034220256,0.014421236,0.053939473,-0.0048458423,0.02495706,-0.048313726,-0.012559704,-0.018540747,0.051235724,-0.003059065,0.018301126,-0.042230822,-0.00769553,0.0027491588,0.027813237,-0.029968321,-0.010287827,0.029913062,0.007663213,0.007961934,-0.021074409
65,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.05987122,0.035448674,0.04053269,0.056751706,0.04164517,0.03161825,0.037275493,0.026523693,-0.060481485,-0.025706425,-0.010329727,0.011676513,-0.03197617,-0.036380067,-0.024994666,0.01813127,-0.03628286,0.0044324473,0.040885232,-0.027823016,0.033099815,-0.026948906,0.026366027,-0.008008595,0.00278554,-0.006032327,-0.030647779,-0.060596947,-0.02155776,0.015647193,-0.007815844,-0.024299096,0.024377739,0.013325613,-0.0064094933,0.037504863,-0.022260511,-0.0093144495,-0.011792437,0.012845368,0.0135050835,-0.014450256,-0.0112856375,0.042873364,0.020473015,0.0009510669,-0.048869256,-0.0404299,0.023838114,0.0035900406,-0.024118211,-0.017810307,-0.011189021,-0.0125254225,-0.001062076,-0.003497111,-0.018954657,-0.030386744,-0.01905951,-0.023519991,0.021024399,-0.034134217,0.015907455,0.022822857,-0.008649795,0.01089669,-0.0012256984,0.015812496,-0.02052017,-0.0069455043,0.053603787,0.035005454,-0.028047169,0.0011772024,0.038685232,-0.006988932,-0.029256117,-0.05954037,0.029325334,-0.03450091,0.008336692,-0.0073811,-0.024398863,-0.021140654,-0.019122858,0.007998381,-0.036996674,-0.025834758,0.008617134,0.006759802,-0.00062483543,-0.008504615,0.0208691,-0.03299985,-0.034625497,-0.015640581,0.0201823,0.03793575,0.0044294614,0.025616385,0.008170372,-0.0082722185,-0.015873808,0.027529035,0.014801365,-0.004692468,-0.027223356,0.0147094885,0.01309073,-0.004500171,0.00968645,0.00875809,-0.050192934,-0.03310124,0.029328346,-0.007944285,-0.026459277,0.002701492,-0.00019656609,-0.0059431447,0.016246201,-0.028686285,0.04705738,0.02954489,-0.010104336,-0.0097649405,-0.020221563,0.0018361394,-0.017442336,-0.016245235,0.008775733,-0.010264955,-0.015985576,0.018921003,0.009612211,0.01302637,0.047005795,-0.026857646,-0.004978093,-0.0022418618,-0.020145595,0.015087193,-0.032547258,0.011249969
66,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__,-0.11287973,-0.075904496,-0.103862494,-0.10911465,-0.09626172,-0.13439558,-0.08927979,-0.011578225,0.054876383,0.06806991,-0.105243176,-0.015071315,0.059175123,0.063318655,0.03639436,-0.015527284,0.05551018,-0.07290125,-0.051067263,0.047022715,-0.08366211,0.040594984,-0.036307815,-0.012559959,-0.029724378,-0.05396995,-0.008922873,0.025210775,0.110085584,-0.08245286,0.09058985,0.11374934,-0.053483848,-0.06155573,-0.04799225,-0.037573837,0.06933653,-0.009332416,-0.01613372,-0.06767813,0.06635232,0.03135911,0.051596712,-0.005077076,-0.057432666,-0.056825276,-0.006567008,0.055869423,-0.06708064,0.10177012,0.033758026,0.027668858,0.029691841,0.028520033,0.004628812,0.011700282,0.05138678,0.09891929,0.066817485,0.02648479,-0.086493865,0.018727092,-0.0009517665,0.0004190788,0.051020112,0.0323946,-0.003691153,0.06781507,0.021551883,-0.0069906306,-0.00052729377,-0.069123685,0.033646777,0.08353701,0.003922726,-0.0035487113,0.0017029903,0.022659177,0.014997639,0.023328012,0.012365728,-0.0036507463,-0.006698966,-0.015011933,0.058639087,-0.028510427,0.009433753,0.01672595,0.028377466,0.020109558,0.068250075,0.021627571,0.011705596,-0.01196547,0.0533382,-0.029351858,-0.03759634,0.015776722,0.021985624,-0.01725704,-0.02260717,-0.005988512,0.065028794,0.032941747,0.044421762,-0.016659446,0.002765567,-0.017513651,-0.0177003,-0.004030512,0.0030404562,-0.018671427,0.026601495,0.02986975,-0.03023664,0.04987148,0.0076645534,0.02759011,0.060192194,0.04780351,0.053379837,0.05677491,-0.035408914,-0.031365994,0.021484585,-0.021747233,0.04034929,0.020037001,-0.028533759,0.058640882,0.016535504,-0.035606842,0.009618527,0.033445586,-0.00093600265,-0.04514045,-0.012487241,0.05520399,-0.024495067,-0.0397267,0.031339794,0.041293535,0.029818464,-0.023761623
67,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,-0.14226493,-0.12369727,-0.09774274,-0.12440654,-0.1020856,-0.123246044,-0.10991166,0.044761356,-0.009442699,-0.0033991195,-0.11727616,-0.043027524,0.004694936,0.01843139,0.18184094,-0.064738296,0.0003843747,-0.08430965,0.03270883,-0.002491279,-0.0711647,-0.009223903,-0.12481709,0.12156057,0.02869338,0.06541196,0.101059176,-0.0030141317,0.058117315,0.0010903063,-0.07248446,0.048486095,-0.03514479,-0.12870705,0.036773313,-0.13626507,0.039577637,0.07482054,-0.041219536,0.05589496,-0.03523576,-0.031516574,0.031067858,0.037713584,0.019008528,-0.056170538,-0.049270857,-0.051068,-0.10242453,0.043477144,0.084939644,0.103369705,0.005713476,-0.06018875,0.07675213,-0.083453506,-0.035783693,0.052622117,0.0973793,0.01024687,-0.014232034,0.12889434,0.23201205,0.08711465,-0.06253455,-0.019180577,0.09985975,0.1425898,0.067604296,0.14692809,0.011947169,-0.08360608,0.09100884,-0.09608143,-0.10560491,-0.009399543,-0.06282386,-0.01517983,0.040462993,0.04168912,-0.051538542,-0.017560404,0.12388999,0.15081239,-0.016982986,-0.08629778,-0.046141747,0.06038901,0.054114085,0.09779341,-0.01559452,0.005448776,0.11411848,0.012162893,-0.019255696,-0.05513546,-0.08683726,-0.065161556,-0.051001765,-0.105579846,0.08513121,0.06736026,0.031623367,0.027722647,-0.046180986,0.11010229,-0.03245889,-0.24938974,-0.07647605,0.046053004,-0.0024360444,0.14996439,-0.015227989,0.008324004,-0.08823201,0.06343086,-0.02645328,0.12309163,0.030274553,-0.0012163845,0.0012547144,-0.010142982,-0.049460515,0.02276253,-0.030526372,-0.055889517,0.019394703,0.004415525,-0.013616359,0.065818705,-0.019166883,-0.013466723,0.055520725,0.06175504,0.12800427,0.06300999,-0.043675486,-0.031950086,-0.042264167,-0.0046083904,-0.031925216,0.0024293845,0.018698158,-0.046101417
68,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__parahaemolyticus,0.10398721,0.058559395,0.07334001,0.08873551,0.07181967,0.04304648,0.0722052,0.047500115,-0.082103446,-0.05975909,0.08741832,-0.09469715,-0.061730113,-0.07642842,-0.06740746,-0.07087337,-0.059721317,0.0775753,0.086193234,-0.06965359,0.02745016,-0.08571445,0.12888937,-0.044288315,-0.07870146,0.007030485,-0.127305,-0.06408506,-0.033846408,0.09479542,-0.06989481,-0.04159398,-0.059607416,0.13487017,0.038136218,0.10818758,-0.06129244,0.060007267,0.038808,0.059902977,-0.031151727,-0.00062697125,-0.07145845,0.11053626,0.11741468,0.03853528,0.008865369,-0.028427228,0.03520481,-0.069243,-0.104798816,-0.076945014,0.04607595,-0.033974186,-0.014014792,-0.05111745,-0.071094155,-0.1150522,-0.10155982,-0.040139485,0.09160734,-0.041033216,-0.054797668,0.009353847,-0.012259231,0.035227723,-0.011096453,-0.010382032,-0.07750079,-0.023061523,0.06139936,0.16184157,-0.12402398,-0.04944272,0.035913896,-0.07095978,-0.06993656,-0.03978436,0.014918256,-0.022165423,0.061627377,-0.051563807,-0.0318062,-0.053683106,-0.06297253,0.037924185,-0.073317505,-0.07798257,-0.083409116,0.010019365,0.005487759,0.007150406,0.040356196,-0.03864082,-0.06370905,0.009402462,0.14422303,0.017365692,-0.011305864,0.035240084,0.09617236,-0.08182888,-0.05421257,-0.00079624564,-0.041778952,0.015243124,0.072952226,0.012632136,0.0047605247,-0.037023332,0.07339063,0.079248264,-0.057542395,-0.04799037,0.12408678,-0.06330283,-0.038841844,-0.058617476,-0.05122082,-0.10732368,-0.033312142,-0.015032277,0.044853386,0.03863703,-0.003941511,0.12413475,-0.04998742,0.059251238,-0.041825436,-0.031921033,-0.041598883,0.13713433,0.0025724254,-0.07697213,0.07764053,0.020293145,-0.008838611,-0.030939937,0.1319521,0.020899119,-0.0011800841,-0.022704752,-0.063903525,0.013252326
69,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__,-0.006098533,0.03521405,0.042881195,0.0332043,0.026499111,0.00826282,-0.034048144,-0.07569691,0.013741289,0.016180424,-0.050148897,0.057647962,0.0090112,-0.048984323,0.03598222,0.13240272,0.0020382544,-0.08581728,-0.012410155,0.02410606,0.012556779,0.09654286,-0.044235144,0.029861493,-0.052750144,0.04653078,0.041606396,-0.015433032,-0.0343369,-0.040028762,0.012206009,-0.050493013,0.032305785,0.0003450673,0.0398212,0.045074925,-0.023377467,0.026443152,0.039617788,-0.04548683,-0.06481788,0.10069884,0.040514275,-0.071705356,-0.04616598,-0.10640434,0.08586843,0.02769713,-0.052746143,-0.08061299,0.0029443617,0.052704316,0.02511975,-0.029331684,-0.029651435,0.086976744,0.0034793278,0.017785983,0.077662244,-0.06051612,0.019898122,-0.07976901,-0.0056790216,-0.0033284544,-0.045731116,-0.07012124,-0.0024020872,-0.048252568,0.027237594,-0.07347219,-0.029233404,-0.048499312,0.05645325,0.0024539176,-0.007443349,0.15229616,-0.102570355,0.027552204,0.022103865,-0.0242971,-0.06824598,0.059213575,-0.064496845,0.007272167,-0.04825572,-0.0673365,-0.04801399,0.02525745,0.05324727,0.009403268,0.021596378,-0.046139468,-0.063997895,0.0025995509,-6.411627e-05,-0.12888321,0.010831604,-0.013412334,0.013820619,0.01043852,0.006147587,0.00467957,-0.038646072,-0.019433513,0.03091338,-0.036727626,-0.029752405,0.005664289,0.08391918,0.020625688,0.0631682,-0.024269558,-0.0013443275,-0.033354443,-0.07446736,-0.0066273063,0.013248372,0.011020276,-0.037307333,0.027715238,0.064337105,-0.05179524,-0.00016570704,0.09069384,-0.00420239,-0.006522196,0.095552616,-0.0116085075,-0.085683994,0.04245102,0.008279716,-0.02304661,0.07396707,0.023397872,-0.025748149,0.015727157,0.006695709,-0.02611902,0.0058460897,0.038454972,0.009266887,-0.013146392,-0.0045860056,-0.020079857
